station_distance,station_label,x,y,curvature,predicted_speed_mph,risk_score
227.02330295763173,Sta 2+27,198.4848484848485,50.0,0.0,55,0.0
228.0334039677327,Sta 2+28,199.49494949494948,50.0,0.0,55,0.0
229.04350497783375,Sta 2+29,200.50505050505052,50.0,0.0,55,0.0
230.05360598793473,Sta 2+30,201.5151515151515,50.0,0.0,55,0.0
231.06370699803577,Sta 2+31,202.52525252525254,50.0,0.0,55,0.0
232.07380800813675,Sta 2+32,203.53535353535352,50.0,0.0,55,0.0
233.0839090182378,Sta 2+33,204.54545454545456,50.0,0.0,55,0.0
234.09401002833877,Sta 2+34,205.55555555555554,50.0,0.0,55,0.0
235.1041110384398,Sta 2+35,206.56565656565658,50.0,0.0,55,0.0
236.1142120485408,Sta 2+36,207.57575757575756,50.0,0.0,55,0.0
237.12431305864183,Sta 2+37,208.5858585858586,50.0,0.0,55,0.0
238.1344140687428,Sta 2+38,209.59595959595958,50.0,0.0,55,0.0
239.14451507884385,Sta 2+39,210.60606060606062,50.0,0.0,55,0.0
240.15461608894483,Sta 2+40,211.6161616161616,50.0,0.0,55,0.0
241.16471709904587,Sta 2+41,212.62626262626264,50.0,0.0,55,0.0
242.17481810914686,Sta 2+42,213.63636363636363,50.0,0.0,55,0.0
243.1849191192479,Sta 2+43,214.64646464646466,50.0,0.0,55,0.0
244.19502012934888,Sta 2+44,215.65656565656565,50.0,0.0,55,0.0
245.20512113944991,Sta 2+45,216.66666666666669,50.0,0.0,55,0.0
246.2152221495509,Sta 2+46,217.67676767676767,50.0,0.0,55,0.0
247.22532315965194,Sta 2+47,218.6868686868687,50.0,0.0,55,0.0
248.23542416975292,Sta 2+48,219.6969696969697,50.0,0.0,55,0.0
249.24552517985396,Sta 2+49,220.70707070707073,50.0,0.0,55,0.0
250.25562618995494,Sta 2+50,221.7171717171717,50.0,0.0,55,0.0
251.26572720005598,Sta 2+51,222.72727272727275,50.0,0.0,55,0.0
252.27582821015696,Sta 2+52,223.73737373737373,50.0,0.0,55,0.0
253.285929220258,Sta 2+53,224.74747474747477,50.0,0.0,55,0.0
254.29603023035898,Sta 2+54,225.75757575757575,50.0,0.0,55,0.0
255.30613124046002,Sta 2+55,226.7676767676768,50.0,0.0,55,0.0
256.31623225056103,Sta 2+56,227.77777777777777,50.0,0.0,55,0.0
257.32633326066207,Sta 2+57,228.7878787878788,50.0,0.0,55,0.0
258.33643427076305,Sta 2+58,229.7979797979798,50.0,0.0,55,0.0
259.3465352808641,Sta 2+59,230.80808080808083,50.0,0.0,55,0.0
260.35663629096507,Sta 2+60,231.8181818181818,50.0,0.0,55,0.0
261.3667373010661,Sta 2+61,232.82828282828285,50.0,0.0,55,0.0
262.3768383111671,Sta 2+62,233.83838383838383,50.0,0.0,55,0.0
263.38693932126813,Sta 2+63,234.84848484848487,50.0,0.0,55,0.0
264.3970403313691,Sta 2+64,235.85858585858585,50.0,0.0,55,0.0
265.40714134147015,Sta 2+65,236.8686868686869,50.0,0.0,55,0.0
266.41724235157113,Sta 2+66,237.87878787878788,50.0,0.0,55,0.0
267.4273433616722,Sta 2+67,238.8888888888889,50.0,0.0,55,0.0
268.43744437177315,Sta 2+68,239.8989898989899,50.0,0.0,55,0.0
269.4475453818742,Sta 2+69,240.90909090909093,50.0,0.0,55,0.0
270.4576463919752,Sta 2+70,241.91919191919192,50.0,0.0,55,0.0
271.4677474020762,Sta 2+71,242.92929292929296,50.0,0.0,55,0.0
272.4778484121772,Sta 2+72,243.93939393939394,50.0,0.0,55,0.0
273.48794942227823,Sta 2+73,244.94949494949498,50.0,0.0,55,0.0
274.4980504323792,Sta 2+74,245.95959595959596,50.0,0.0,55,0.0
275.5081514424802,Sta 2+75,246.96969696969697,50.0,0.0,55,0.0
276.51825245258124,Sta 2+76,247.97979797979798,50.0,0.0,55,0.0
277.5283534626823,Sta 2+77,248.989898989899,50.0,0.0,55,0.0
278.5384544727833,Sta 2+78,250.0,50.0,0.0,55,0.0
